"pt","num"
"RT @caPiTalVix: 1)Prederam o \\"Garotinho\\" enquanto \\" #Cabral que afundou o Rio\\" #PEZÃO e #PAES soltos fazendo politica da PEC55 da Sacanagem…",1
"1)Prederam o \\"Garotinho\\" enquanto \\" #Cabral que afundou o Rio\\" #PEZÃO e #PAES soltos fazendo politica da PEC55 da S… https://t.co/enscJplJQL",1
"Prederam o \\"Garotinho\\" enquanto \\" #Cabral que afundou o Rio\\" #PEZÃO e #PAES soltos fazendo politica da PEC55 da Sacanagem com os cariocas",1
"Oi gente, td bem? Hoje vou mostrar aqui no canal como semear a discórdia no grupo de WhatsApp dos professores defendendo a #PEC55 (#PEC241)",1
"#DiálogosDoSul #WebArte #Pec55 #NósSóQueremosJustiça

tt Vanderlei Dos Santos Catalão* https://t.co/bfu9dHF8Qc",1
"@MichelTemer o sr já tem projeto sobre reforma Previdenciária, Trabalhista, #PEC55... Mas qnd vamos falar sobre #ReformaTributaria?!?!?!?!",1
"@Yghacci Documentário: \\"Destruição a jato\\" https://t.co/kevq4Hub7h   #economia #LavaJato #PEC55 https://t.co/kai7S13So5",1
"Jornal local fala da greve da UFMG contra Pec55 como uma displicência de quem está comprometido com a desinformação.",1
"A falsa retórica sobre a crise econômica https://t.co/AiB2HJXb1D via @O_Fluminense #Crise #economia #GOLPE #PEC55 #lavajato",1
"RT @alnanet: Ato contra #PEC55 leva estudantes às ruas de Santana; veja algumas fotos https://t.co/QOSA0Ug32D #Educacao #Manifestacao https…",1
"RT @LulaPeloXlindro: OTARIOS q elegeram Dilma achavam q quem ia PAGAR O PATO era quem?! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>Zumbis #FORATEMERGOLPISTA #foratemer #PEC55 #PECd…",1
"OLHOS ABERTOS à essa Ementa  da #PEC55 do Paulo Paim !
Sabemos que do @ptbrasil só vem coisa suja! https://t.co/itVjoReEug",1
"ATENÇÃO com a proposta dessa Ementa no @SenadoFederal sobre a #PEC55 Senador @paulopaim não é flor que se cheira!… https://t.co/VZDNPszOM2",1
"OTARIOS q elegeram Dilma achavam q quem ia PAGAR O PATO era quem?! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>Zumbis #FORATEMERGOLPISTA #foratemer #PEC55… https://t.co/czFFVkpwGv",1
"Ato contra #PEC55 leva estudantes às ruas de Santana; veja algumas fotos https://t.co/QOSA0Ug32D #Educacao… https://t.co/pt3LCpqt50",1
"A PEC55 é claro, é igual ao contrato da cerveja CARACU, eles entram com a cara e o povo entra com o resto!! https://t.co/kKMeEU9Lg7",1
"No final das contas, quem paga o pato \\"amarelo\\" somos nós, né?  #FORATEMERGOLPISTA #foratemer #PEC55 #PECdoFimDoMundo",1
"@MichelTemer tentou hoje convencer senadores do PDT a votarem a favor da #PEC55 , PDT foi contra o #impeachment",1
"Próxima a @dilmabr , @KatiaAbreu diz que @MichelTemer a convidou para jantar hoje sobre #PEC55 , mas ela ainda não sabe se comparecerá",1
"Estudantes a favor da educação e contra a pec55 são reprimidos com violência ao ir no congresso,mas fascistas do mbl tem entrada livre",1
"RT @yoNoMeKhalo: A melhor #ForaTemerGolpista #PEC55 https://t.co/MnueuwZvce",1
"Gostaria de ter um jantar de luxo toda vez que eh estivesse de tomar uma decisão que fosse foder com minha vida.

#Pec55",1
"Exagero prender manifestantes q invadiram câmara. Querem intimidar protestos? Essa casa é ou ñ do povo? Invadir contra PEC55 já.
#GloboNews",1
"Um exagero mandar prender manifestantes q invadiram câmara. Querem intimidar protestos? Essa casa é ou não do povo? Invadir contra PEC55 já.",1
"A melhor #ForaTemerGolpista #PEC55 https://t.co/MnueuwZvce",1
"Essa #PEC241 na Câmara, que será  a #PEC55 no senado, você é:",1
"[debate chique sobre a #PEC241] Extrema-direita, populismo, #PEC55: debate em Paris discute “retrocesso brasileiro” https://t.co/DZ6gkfyRtC",1
"E hj o filme é Cria Cuervos #PEC55 #comunismo",1
"The latest Núcleo ORD indica! https://t.co/5wIkTmiGFr Thanks to @FEAUSPcomunica @AgenciaFAPESP @UFSC #floripa #pec55",1
"Ta dificil achar a logica nisso tudo #PEC55 https://t.co/uTcwSsRhYm",1
"RT @_santanapaula: Ocuparam tardiamente a #Câmara e não era contra #PEC241, atual #PEC55 HUAHAUHAUHAUHAA é a favor da ditadura?!",1
"RT @mitags: No Plenário,MagnoMalta desafiou os contra PEC55,a virem explicar pq ficaram calados qdo Dilma cortou verbas da Saude e Educação…",1
"RT @BlogMid_Rel_Pol: AS ÚLTIMAS SÃO MUITAS! Entre elas: prisão de Garotinho, religião e Trump, Bolsonaro x PSC, igrejas contra PEC55.Veja h…",1
"A PEC da Morte, que no Senado ganhou o nome de PEC55 continua tramitando pelo nosso Congresso Nacional. 

A... https://t.co/Jy4kOCyGGn",1
"Ocuparam tardiamente a #Câmara e não era contra #PEC241, atual #PEC55 HUAHAUHAUHAUHAA é a favor da ditadura?!",1
"AS ÚLTIMAS SÃO MUITAS! Entre elas: prisão de Garotinho, religião e Trump, Bolsonaro x PSC, igrejas contra PEC55.Veja https://t.co/x9mcw9v1nd",1
"Em notas, Frente Associativa da Magistratura e do MP-PR condenam a #PEC55: https://t.co/yFuXgbzoKR https://t.co/LXUrP1nQt3",1
"Retweeted PT Brasil (@ptbrasil):

Em notas, Frente Associativa da Magistratura e do MP-PR condenam a #PEC55:... https://t.co/YQYrVlkax6",1
"Em notas, Frente Associativa da Magistratura e do MP-PR condenam a #PEC55: https://t.co/uDSsboI6Sz https://t.co/hj38SUxXx8",1
"escola sem partido e PEC55 puseram estudante no mesmo lado contra o governo e uma parte reacionária da sociedade.",1
"Enquanto isso na faculdade de direito da @uff_br 
Não tenho nem palavras pra descrever, só sei sentir <ed><U+00A0><U+00BD><ed><U+00B8><U+009F>
#ForaTemer… https://t.co/680c3LnNMo",1
"RT @LeCommunard: Deviam fazer o mesmo com o Senado em dia de votação da #PEC55 https://t.co/BRFn16NWmS",1
"Unifesp Santos segue ocupada na luta contra a #PEC55

A ocupação da Unifesp Silva Jardim em Santos é exemplo de... https://t.co/ARJ5WfWh1a",1
"Deviam fazer o mesmo com o Senado em dia de votação da #PEC55 https://t.co/BRFn16NWmS",1
"RT @schiazevedo: SC está de olho em vocês.Em 2018, 1 fica +4 anos e 2 vão ter q sair #PEC241 #PEC55 #PecDaMorte #VoteNão https://t.co/kKeUb…",1
"Se BR enriquecesse + U, se em lugar de exportar minérios produzisse alta tecnologia? Caminhávamos a isso. Mas pec55 vem e lavajato está aí",1
"SC está de olho em vocês.Em 2018, 1 fica +4 anos e 2 vão ter q sair #PEC241 #PEC55 #PecDaMorte #VoteNão https://t.co/kKeUbXsQK7",1
"RT @SBPCnet: Entidades pedem ao @SenadoFederal que as áreas de educação e CT&amp;I sejam excluídas da #PEC55 https://t.co/d0MnThd6d4 https://t.…",1
"#PEC55 OPINE: https://t.co/Iq5t4BX91U",1
"não a PEC55 mais #ficajenni #ficaheloa",1
"Entidades pedem ao @SenadoFederal que as áreas de educação e CT&amp;I sejam excluídas da #PEC55 https://t.co/d0MnThd6d4 https://t.co/mb0Iokp9N8",1
"Imobilidade social, o Brasil mantém a desigualdade social assim não investe em educação e com a PEC55 vai piorar https://t.co/NFp9E9qNac",1
"RT @SenadoFederal: Ao vivo a partir das 10h: CCJ do Senado vai votar a #PEC55, que limita o crescimento de gastos públicos. Fiquem ligados…",1
"RT @PTnaCamara: 221 UNIVERSIDADES! | O líder @AfonsoFlorence saúda a luta estudantil contra a #PEC241 #PEC55 que já ocupa 221 universidades…",1
"RT @gusrgd: Greve na #UFJF-GV começa a partir de segunda feira... #NãoaPEC55 #PEC55",1
"Vote contra a #PECdaMorte: Consulta Pública do Senado Federal #PEC55 https://t.co/1vFyYLiDdx",1
"RT @psamarco_BR: @Estadao e vai piorar caso ocorra aprovação da pec55. Esse status é de interesse de quem quer trabalho quase escravo, sem…",1
"@Estadao e vai piorar caso ocorra aprovação da pec55. Esse status é de interesse de quem quer trabalho quase escravo, sem direitos empregado",1
"To vendo o caos que ta dando na alerj magina quando a PEC DA POBREZA pec55 pec241 cauza caos igual na alerj em td o brasil #globonews e vai",1
"To vendo o caos que ta dando na alerj magina quando a PEC DA POBREZA pec55 pec241 cauza oque ta acontecendo na alerj em nivel de brasil vixi",1
"RT @elainemesoli: #PEC55 antiga PEC 241, é primordial para o avanço da economia do país. Líder @andremourpsc_ ressalta: https://t.co/O3OZ6Q…",1
"Pec55(241) SIM OU NÃO? pequeno esboço do que é essa pec 55(241), como ela mudará os gastos públicos do... https://t.co/3F1BFWLB6t",1
"Todo mundo preocupado com a #Lua #SuperLua depois o Da Lua é que é da lua. #VaiVendo #PecDaMorte #PEC55… https://t.co/1FneqKZEjj",1
"Greve na #UFJF-GV começa a partir de segunda feira... #NãoaPEC55 #PEC55",1
"Minha irmã melhor que vcs pro-PEC55 e pro-governo Temer. A garota vai estudar a história do Brasil ao invés de dest… https://t.co/CmgCNlt3rT",1
"Tudo que você precisa saber sobre a #Pec241 (#Pec55) em 10 perguntas e respostas pela economista Laura Carvalho https://t.co/uYUnlql69V",1
"Para a PEC55 com certeza terá quorum: https://t.co/1IcrcySrWb",1
"UNE: 'Brasília vai virar a capital das ocupações', dia 29, contra #PEC55 https://t.co/DNUdJwZnu2 https://t.co/fk52DCgGsL",1
"RT @DurrCampos: Eu tenho uma lista de nomes responsáveis por atos como este. Coxinholândia dos Infernos!!! #foratemer #golpistasnãopassarão…",1
"O que diz a PEC 241 ou 55 #PEC241 #PEC55 #responsabilidadeFiscal #Keynes #Mises https://t.co/M0vxXIO8wG",1
"RT @latindadd: Pedro Rossi: #PEC55 parte de un diagnóstico equivocado #PortoAlegre2016 #paguenlojusto",1
"Eu tenho uma lista de nomes responsáveis por atos como este. Coxinholândia dos Infernos!!! #foratemer… https://t.co/8CGritOI9d",1
"#PobresDeDireita #apoiando   a #Pec55:
#Pec55Não https://t.co/IGyDpjDghq",1
"@SenadoFederal @CamaraDeputados  #PEC55 Lembrem se bem quem em 2018 é dia de arrumar nossa casa e quem votar contra, vai perder a mamata.",1
"@SenadoFederal Bando de vagabundos mesmo. Vão fazer de tudo para não ter que votar esta #PEC55",1
"Mais um jantarzinho no Jaburu's Lanchonete
#PEC55 #PECdoFimDoMundo",1
"Enquanto comemos o pão q o Diabo amassou, o próprio Diabo oferece hoje um  jantar para que Senadores o ajudem a ama… https://t.co/ax76Z6l6pb",1
"REPRISE : p/ garantir a aprovação da maldita #PEC55, Michel Temer \\"compra\\" votos de senadores com jantar nesta noit… https://t.co/4oYWACuJj5",1
"RT @Peter_Lyra: A #PECdoFimDoMundo #PEC55 Está aí para garantir mais lucro, o sangue dos trabalhadores brasileiros em taças de cristal, #FO…",1
"A #PECdoFimDoMundo #PEC55 Está aí para garantir mais lucro, o sangue dos trabalhadores brasileiros em taças de cris… https://t.co/8j7FijdB6s",1
"Mas o que vai resolver a crise no Brasil é a #pec55 durante 20 anos! <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>  https://t.co/JJHhSmiY4z",1
"RT @paguenlojusto: Campanha Multinacionais paguem o justo no #Brasil #taxjustice Se pagarem, não precisaremos da #PEC55 https://t.co/J1l2EF…",1
"#PEC55 #PECdoFimDoMundo https://t.co/xWEZJJmDkp",1
"RT @janbrasileiro_: Lembra do senador @TelmarioMotaRR que traiu Dilma na votação do golpe e saiu de fininho? Será que trairá o povo e votar…",1
"RT @janbrasileiro_: Atenção @alvarodias_, o senhor quer tentar virar presidente. Realmente vai votar pela PEC55? Não seja irresponsável e v…",1
"Tava andando, olhei pro lado e vi isso, mas claro vamos lá apoiar a pec (reparem q a lista é bem pequena) #PEC241… https://t.co/xUuojKOAPB",1
"RT @paguenlojusto: Pedro Rossi: el objetivo del #PEC55 no es crecimiento, sino el cambio de proyecto político en #Brasil #PortoAlegre2016 #…",1
"#PEC55 #Brasil es creer que el semáforo limita tránsito: anarco-neliberalismo solo beneficia al gran capital
#PaguenLoJusto #PortoAlegre2016",1
"@MichelTemer Golpista, retire a PEC55 e a MP do ensino médio! #OcupaTudoRN",1
"Matou filho q lutava contra a PEC55 --&gt; Jovem foi perseguido antes de ser morto a tiros pelo pai, diz delegado   #G1 https://t.co/KaEK9deRQ3",1
"RT @alnanet: Estudantes e servidores fazem ato contra #PEC55 nesta quarta em Santana do Ipanema https://t.co/KasdfrAwvx #Sertao https://t.c…",1
"@folha @uneoficial Caravana contra a #PEC55 https://t.co/3JC5jXq4Pm",1
"Pedro Rossi: #PEC55 es un imposible matemático para el crecimiento del gasto en salud y educación #PaguenLoJusto #PortoAlegre2016",1
"Pedro Rossi: #PEC55 parte de un diagnóstico equivocado #PortoAlegre2016 #paguenlojusto",1
"Pedro Rossi: el objetivo del #PEC55 no es crecimiento, sino el cambio de proyecto político en #Brasil #PortoAlegre2016 #PaguenLoJusto",1
"Estudantes e servidores fazem ato contra #PEC55 nesta quarta em Santana do Ipanema https://t.co/KasdfrAwvx #Sertao https://t.co/Tk81gagjOa",1
"#PEC55 não deveria existir
Mas sim reduzir salários dos magistrados e politicos. Querem arroxar quem não tem mais para dar.",1
"RT @marcostalhari: Retweeted Turquim (@turquim5):

#OcupaTudo...Número de universidades ocupadas contra PEC da Maldade do Gov... https://t.…",1
"Retweeted Turquim (@turquim5):

#OcupaTudo...Número de universidades ocupadas contra PEC da Maldade do Gov... https://t.co/37gBFd8NZl",1
"Ainda sobre a PEC55 https://t.co/786SneySOW",1
"RT @enfanaleao: Retweeted Turquim (@turquim5):

#OcupaTudo...Número de universidades ocupadas contra PEC da Maldade do Gov... https://t.co/…",1
"#OcupaTudo!
#PEC241 #PEC55 https://t.co/7LrDoDptAd",1
"RT @lidicedamata: \\"Essa #PEC55 vem romper com o pacto pelos direitos humanos e sociais votados e proclamados na Constituição Cidadã de 88\\".…",1
"Entenda em 5 minutos a PEC-241-16 (Atual PEC 55/16) #pec55 #pec241 #educacao #sinesp... https://t.co/CYgrbGFSJ8",1
"Os defensores da PEC55 não falam o pq de 20 anos ...Os jantares carissimos do vampiro temer e dos aumentos rescentes concedidos aos poderes",1
"RT @janbrasileiro_: O demagogo @Sen_Cristovam já perdeu a compostura há algum tempo e certamente votará pelo retrocesso da PEC55. Rasgou o…",1
"RT @jornal_opopular: Estudantes ocupam prédio de universidade para evitar ocupações https://t.co/DGYLDywtyf #Ocupações #PEC55 #Manifestação…",1
"Agora eu vou ver a opinião desses perfis sobre a PEC55",1
"A PEC é a solução pra quem? Pra nós ou pra eles? #PEC241  #PEC55 https://t.co/oqCem70KFy",1
"Os artifícios antipoliticos são construídos e embalados em mantos de bondades. Cuidado! A PEC241/PEC55 vai exercer todo seu poder esmagador",1
"Sobre a #PEC55 PEC da escuridão...
\\"Tem que haver referendo... A população precisa ser ouvida!\",1
"#GleisiHoffmann... https://t.co/pDgx5gwc1i\"",1
"@SenadoFederal @MichelTemer e vcs falando em #pec55-241não https://t.co/FwWOdzGJBi",1
"Parabéns golpistas assassinos. Tão destruindo até as famílias
Pai mata filho por causa da PEC55
https://t.co/qyRcrcEMSs via @jornal_opopular",1
"RT @emiaguiar: Número de universidades ocupadas contra PEC 55 já chega a 204 - https://t.co/81aSss4uxE",1
"O demagogo @Sen_Cristovam já perdeu a compostura há algum tempo e certamente votará pelo retrocesso da PEC55. Rasgo… https://t.co/3Pj2MTNvaU",1
"Vamos acompanhar os próximos passos do @Reguffe. Disse que está ao lado do povo, mas votou pelo golpe e talvez apoi… https://t.co/awmJd9ORQ6",1
"Lembra do senador @TelmarioMotaRR que traiu Dilma na votação do golpe e saiu de fininho? Será que trairá o povo e v… https://t.co/n3FgzPpqiO",1
"O senador @ottoalencar é patriota e não comprometeria o Brasil por 20 anos. Por favor senador, vote contra a PEC55.",1
"Atenção @alvarodias_, o senhor quer tentar virar presidente. Realmente vai votar pela PEC55? Não seja irresponsável e vote pelo Brasil.",1
"O derrotado nas eleições diretas de 2014 e senador @AecioNeves também votará pela PEC55.",1
"@RFI @RFI_Brasil @RSF_inter @Tvrecord @sbtonline @redeglobo @redetv @Bandtv @recordnews @globonews @G1 #R7 @UOL… https://t.co/e5sZw1SBfd",1
"E a @SimoneTebetms que votará pela PEC55? Deve estar 'cagando e andando' para o povo do Mato Grosso do Sul e do res… https://t.co/AnQF4S0bYO",1
"RT @Castro2Monica: Eu não votei pra vice presidente implantar Ponte para o Futuro (nefasto), Pec55, quebra do monopólio da Petrobrás, terce…",1
"O senado abriu para consulta pública a #PEC55 #PECdoFimDoMundo 
Vamos acessar e votar contra! 

https://t.co/a2pQF3zO8n

Vamos divulgar!",1
"#OMundoPrecisaDe menos pec55",1
"Extremamente triste c/ a notícia do pai que matou o filho universitário, em Goiânia, por divergências sobre a ocupação de escolas (#PEC55).",1
"RT @soldadonofront: #PEC55 #PEC241 #NÃO : #FORATEMER! https://t.co/IE6mu3y7xd",1
"#PEC55 #PEC241 #NÃO : #FORATEMER! https://t.co/IE6mu3y7xd",1
"O Senador Eunício Oliveira (PMDB) rejeitou todas as emendas
apresentadas à redação da PEC55.",1
"RT @paguenlojusto: No #PEC55 // No recorte social, financiemos salud/educación cobrando lo justo a quienes más tienen #PaguenLoJusto https:…",1
"No #PEC55 // No recorte social, financiemos salud/educación cobrando lo justo a quienes más tienen #PaguenLoJusto https://t.co/OzHdHIR9tU",1
"CCJ aprova PEC dos Gastos Públicos https://t.co/PYikDK2Kwe via @sputnik_brasil",1
"Um carinha do grupo de política que eu participo no fb foi assassinado pelo próprio pai por ter participado de manifestações contra a PEC55",1
"RT @JenSoares73: ESTUDEI HISTÓRIA DE FORMA REFLEXIVA, Ñ CAIO NA #MÍdiaGolpista / #ProclamaçãoDaRepública #15DeNovembro #foratemer #ocupatud…",1
"Ao ler os comentários dessa matéria no Facebook perdi completamente a esperança em bom senso #PEC55 #menosódio https://t.co/nDk1mjKipn",1
"Número de universidades ocupadas contra PEC 55 já chega a 204 - https://t.co/81aSss4uxE",1
"RT @lidicedamata: Estudantes protestam agora no @SenadoFederal contra #PEC55 e #ReformaEnsinoMedio https://t.co/um9xuARFVB",1
"RT @redebrasilatual: FALÁCIA Consultoria do Senado desmente justificativa para #PEC55. Dívida baixou com PT, após 'explosão' com FHC https:…",1
"RT @NoticiasdoPARA: Em Belém Estudantes e sindicalistas concentrados em São Brás participam de ato contra a #PEC55 a #PECDAMALDADE  #CruzeO…",1
"RT @jornal_opopular: Professores da UFG acampam na Universidade em protesto contra a PEC do Teto https://t.co/DDl14qSLlE #PEC55 #UFG #Profe…",1
"Pai que matou próprio filho teria brigado com rapaz por causa de ocupações de escolas https://t.co/4GZCVrg2SZ… https://t.co/seii9kRRZt",1
"https://t.co/kspOrv4INg

#ufpp #ocupação #pec55 #RadioatividadeJP",1
"#pec55
#grevegeral https://t.co/QUWDdItJ8G",1
"Já fizemos ato, já fizemos ocupação, até escrevemos carta e o MEC ainda nos diz NÃO? Mas escutar o Frota sim,... https://t.co/IhYXuB1b0U",1
