"pt","en" 
"RT @ptbrasil: Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/UCsmemEyF1","RT @ptbrasil: Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/UCsmemEyF1"
"RT @iriabarradas: Retweeted PT Brasil (@ptbrasiI):

A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora... https://…","RT @Roberts: Retweeted PT Brazil (@ptbrasiI):    A # PEC55 and the myth of the uncontrolled public debt, read Senator's article ... https: // ..."
"RT @ptbrasiI: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/KDArmKIg9N","RT @ptbrasiI: Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/KDArmKIg9N"
"RT @ptbrasil: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","RT @ptbrasil: Union Centers and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"RT @ptbrasil: Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/UCsmemEyF1","RT @ptbrasil: Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/UCsmemEyF1"
"RT @ptbrasil: Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/UCsmemEyF1","RT @ptbrasil: Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/UCsmemEyF1"
"RT @ptbrasil: Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/UCsmemEyF1","RT @ptbrasil: Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/UCsmemEyF1"
"RT @ptbrasil: Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/UCsmemEyF1","RT @ptbrasil: Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/UCsmemEyF1"
"RT @ptbrasiI: Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/jwrCzYk3bU","RT @ptbrasiI: Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/jwrCzYk3bU"
"RT @ptbrasil: Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/UCsmemEyF1","RT @ptbrasil: Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/UCsmemEyF1"
"RT @ptbrasil: Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/UCsmemEyF1","RT @ptbrasil: Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/UCsmemEyF1"
"Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/jwrCzYk3bU","Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/jwrCzYk3bU"
"Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/UCsmemEyF1","Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/UCsmemEyF1"
"Retweeted PT Brasil (@ptbrasiI):

A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora... https://t.co/Kck4dRHPeu","Retweeted PT Brazil (@ptbrasiI):    A # PEC55 and the myth of the uncontrolled public debt, read Senator's article ... https://t.co/Kck4dRHPeu"
"RT @ptbrasiI: A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora gleisi: https://t.co/RihTSRCqlv","RT @ptbrasiI: A # PEC55 and the myth of the uncontrolled public debt, read senator gleisi article: https://t.co/RihTSRCqlv"
"RT @JenSoares73: @MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia #revoluçãoestudant…","RT @ JenSoares73: @MichelTemer, GO PRA #PEC I STOPPED! # Pec55 # pec55No #Pecdofimdomundo #ocupatudo #foratemer #anajulia # revolutiontudent ..."
"RT @ptbrasil: A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora @gleisi: https://t.co/sSrnqzWCJp","RT @ptbrasil: A # PEC55 and the myth of the uncontrolled public debt, read senator @gleisi article: https://t.co/sSrnqzWCJp"
"RT @JenSoares73: @MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia #revoluçãoestudant…","RT @ JenSoares73: @MichelTemer, GO PRA #PEC I STOPPED! # Pec55 # pec55No #Pecdofimdomundo #ocupatudo #foratemer #anajulia # revolutiontudent ..."
"RT @ptbrasil: A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora @gleisi: https://t.co/sSrnqzWCJp","RT @ptbrasil: A # PEC55 and the myth of the uncontrolled public debt, read senator @gleisi article: https://t.co/sSrnqzWCJp"
"RT @twittecologico: Diário Twittecológico já saiu! https://t.co/jtsWIHHf4g Graças a @Rodolfoaug7 @passosdoturismo @resp_mutua #sustentabili…","RT @twittecologico: Twitteological diary has already left! Https://t.co/jtsWIHHf4g Thanks to @ Rodolfoaug7 @passosdoturismo @resp_mutua # sustentabili ..."
"Diário Twittecológico já saiu! https://t.co/jtsWIHHf4g Graças a @Rodolfoaug7 @passosdoturismo @resp_mutua #sustentabilidade #pec55","Twitteological Daily has already left! Https://t.co/jtsWIHHf4g Thanks to @ Rodolfoaug7 @passesdoturismo @resp_mutua #sustainability # pec55"
"RT @ptbrasil: A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora @gleisi: https://t.co/sSrnqzWCJp","RT @ptbrasil: A # PEC55 and the myth of the uncontrolled public debt, read senator @gleisi article: https://t.co/sSrnqzWCJp"
"#PEC55 is the worst form of #neoloberism that also is the worst ever #ideology. I stand with the conscious and emancipated #brazilian masses","# PEC55 is the worst form of #neoloberism that is also the worst ever #ideology. I stand with the conscious and emancipated #brazilian masses"
"A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora gleisi: https://t.co/RihTSRCqlv","A # PEC55 and the myth of the uncontrolled public debt, read senator gleisi article: https://t.co/RihTSRCqlv"
"A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora @gleisi: https://t.co/sSrnqzWCJp","A # PEC55 and the myth of the uncontrolled public debt, read senator's article @gleisi: https://t.co/sSrnqzWCJp"
"RT @oguivasconcelos: Será que até a @nature também é petista? Se nem isso te convencer é melhor ficar na veja mesmo! #pec55 https://t.co/YZ…","RT @glovesconcelos: Is even the @nature also a PT? If it does not even convince you, it's best to stay in sight! # Pec55 https://t.co/YZ..."
"#Brazil’s #scientists battle to escape 20-year #funding freeze
https://t.co/IVxWnH3C1C #Science #SouthAmerica #ForaTemer #PEC55 #PEC241NAO","# Brazil's #scientists battle to escape 20-year #funding freeze  Https://t.co/IVxWnH3C1C #Science #SouthAmerica #ForeTemer # PEC55 # PEC241NAO"
"RT @Buchada_de_Bode: Contra a PEC55! Pelo Fora Temer! Pelas Liberdades Democráticas!
Domingo,  27, na Av. Paulista, às 15h0p Confirme: http…","RT @Buchada_de_Bode: Against PEC55! Out To Fear! For the Democratic Freedoms!  Sunday, 27, at Av. Paulista, at 15h0p Confirm: http ..."
"RT @ptbrasiI: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/KDArmKIg9N","RT @ptbrasiI: Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/KDArmKIg9N"
"RT @ptbrasil: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","RT @ptbrasil: Union Centers and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"RT @ptbrasiI: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/KDArmKIg9N","RT @ptbrasiI: Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/KDArmKIg9N"
"RT @ptbrasiI: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/KDArmKIg9N","RT @ptbrasiI: Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/KDArmKIg9N"
"RT @ptbrasiI: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/KDArmKIg9N","RT @ptbrasiI: Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/KDArmKIg9N"
"RT @JenSoares73: @MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia #revoluçãoestudant…","RT @ JenSoares73: @MichelTemer, GO PRA #PEC I STOPPED! # Pec55 # pec55No #Pecdofimdomundo #ocupatudo #foratemer #anajulia # revolutiontudent ..."
"RT @ptbrasiI: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/KDArmKIg9N","RT @ptbrasiI: Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/KDArmKIg9N"
"RT @ptbrasil: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","RT @ptbrasil: Union Centers and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"RT @sandraselmadere: https://t.co/hvZQ1qhTzS via @youtube Ao aprovar a PEC55 estamos tirando saúde e educação dos SILENCIOSOS! Silenciosos…","RT @sandraselmadere: https://t.co/hvZQ1qhTzS via @youtube In approving the PEC55 we are taking health and education of the SILENT! Silent ..."
"RT @JenSoares73: @MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia #revoluçãoestudant…","RT @ JenSoares73: @MichelTemer, GO PRA #PEC I STOPPED! # Pec55 # pec55No #Pecdofimdomundo #ocupatudo #foratemer #anajulia # revolutiontudent ..."
"RT @sandraselmadere: https://t.co/hvZQ1qhTzS via @youtube Ao aprovar a PEC55 estamos tirando saúde e educação dos SILENCIOSOS! Silenciosos…","RT @sandraselmadere: https://t.co/hvZQ1qhTzS via @youtube In approving the PEC55 we are taking health and education of the SILENT! Silent ..."
"https://t.co/hvZQ1qhTzS via @youtube Ao aprovar a PEC55 estamos tirando saúde e educação dos SILENCIOSOS! Silenciosos = povo brasileiro","Https://t.co/hvZQ1qhTzS via @youtube By approving the PEC55 we are taking health and education of the SILENT! Silent = Brazilian people"
"RT @ptbrasiI: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/KDArmKIg9N","RT @ptbrasiI: Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/KDArmKIg9N"
"#PEC55 Midia defendendo, fazem pose de intelectual!! só pose! gente séria não defende um projeto desses! lembram da defesa das privatarias!!","# PEC55 Defending media, pose as intellectual !! Just pose Serious people do not advocate such a project! Remember the defense of the privates !!"
"A PEC 241 agora PEC55 e as suas principais falácias https://t.co/nCXAjw4ATY via @cartacapital","The PEC 241 now PEC55 and its main fallacies https://t.co/nCXAjw4ATY via @cartacapital"
"RT @ptbrasil: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","RT @ptbrasil: Union Centers and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"RT @cavlis: #PEC55 ! governo neoliberal contando c/ 55bi de investimentos privados! já ouvi essa \\estória\\"" antes! FMI batendo na nossa port…""","RT @cavlis: # PEC55! Neoliberal government counting w / 55bi of private investments! I've heard this \\ story \\ ""before! IMF knocking on our port ..."""
"Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/KDArmKIg9N","Central Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/KDArmKIg9N"
"#PEC55 ! governo neoliberal contando c/ 55bi de investimentos privados! já ouvi essa \\estória\\"" antes! FMI batendo na nossa porta de novo!!""","# PEC55! Neoliberal government counting w / 55bi of private investments! I've heard this \\ story \\ ""before! IMF knocking on our door again !!"""
"RT @ptbrasil: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","RT @ptbrasil: Union Centers and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"RT @ptbrasil: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","RT @ptbrasil: Union Centers and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"RT @ptbrasil: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","RT @ptbrasil: Union Centers and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"RT @ptbrasil: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","RT @ptbrasil: Union Centers and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","Central Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"RT @JenSoares73: @MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia #revoluçãoestudant…","RT @ JenSoares73: @MichelTemer, GO PRA #PEC I STOPPED! # Pec55 # pec55No #Pecdofimdomundo #ocupatudo #foratemer #anajulia # revolutiontudent ..."
"RT @JenSoares73: @MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia #revoluçãoestudant…","RT @ JenSoares73: @MichelTemer, GO PRA #PEC I STOPPED! # Pec55 # pec55No #Pecdofimdomundo #ocupatudo #foratemer #anajulia # revolutiontudent ..."
"RT @JenSoares73: @MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia #revoluçãoestudant…","RT @ JenSoares73: @MichelTemer, GO PRA #PEC I STOPPED! # Pec55 # pec55No #Pecdofimdomundo #ocupatudo #foratemer #anajulia # revolutiontudent ..."
"RT @MidiaNINJA: #SP Contra a PEC55 Pelo Fora Temer! Pelas Liberdades Democráticas!
 Dia 27 (dom), Ato na Paulista, às 15h! Confirme: https:…","RT @MidiaNINJA: #SP Against the PEC55 For the Fear Out! For the Democratic Freedoms!   Day 27 (gift), Act at Paulista, at 3pm! Verify: https: ..."
"Protestwelle gegen Festsetzung der Staatsausgaben in #Brasilien #austerity... https://t.co/UwOJHXspXa","Protestwelle gegen Festsetzung der Staatsausgaben in #Brasilien #austerity ... https://t.co/UwOJHXspXa"
"RT @JenSoares73: @MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia #revoluçãoestudant…","RT @ JenSoares73: @MichelTemer, GO PRA #PEC I STOPPED! # Pec55 # pec55No #Pecdofimdomundo #ocupatudo #foratemer #anajulia # revolutiontudent ..."
"@JSebastiaoBach @zehdeabreu 
Essa revistinha pertence a Editora Abril,q recebeu milhões do governo ilegítimo para fazer propaganda da PEC55","@JSebastiaoBach @zehdeabreu  This magazine belongs to Editora Abril, which received millions of the illegitimate government to advertise PEC55"
"@MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia… https://t.co/xbAGlwXq92","@MichelTemer, GO TO #PEC WHAT STOPPED! # Pec55 # pec55 No #Pecdofimdomundo #ocupatudo #foratemer # anajulia ... https://t.co/xbAGlwXq92"
"RT @MidiaNINJA: #SP Contra a PEC55 Pelo Fora Temer! Pelas Liberdades Democráticas!
 Dia 27 (dom), Ato na Paulista, às 15h! Confirme: https:…","RT @MidiaNINJA: #SP Against the PEC55 For the Fear Out! For the Democratic Freedoms!   Day 27 (gift), Act at Paulista, at 3pm! Verify: https: ..."
"RT @MidiaNINJA: #SP Contra a PEC55 Pelo Fora Temer! Pelas Liberdades Democráticas!
 Dia 27 (dom), Ato na Paulista, às 15h! Confirme: https:…","RT @MidiaNINJA: #SP Against the PEC55 For the Fear Out! For the Democratic Freedoms!   Day 27 (gift), Act at Paulista, at 3pm! Verify: https: ..."
"RT @MidiaNINJA: #SP Contra a PEC55 Pelo Fora Temer! Pelas Liberdades Democráticas!
 Dia 27 (dom), Ato na Paulista, às 15h! Confirme: https:…","RT @MidiaNINJA: #SP Against the PEC55 For the Fear Out! For the Democratic Freedoms!   Day 27 (gift), Act at Paulista, at 3pm! Verify: https: ..."
"Eu quero que o Cabral e Garotinho se fodam, estou preocupado com a PEC55 https://t.co/Wjc0apWtBB","I want Cabral and Little Boy to fuck, I'm worried about PEC55 https://t.co/Wjc0apWtBB"
"RT @MidiaNINJA: #SP Contra a PEC55 Pelo Fora Temer! Pelas Liberdades Democráticas!
 Dia 27 (dom), Ato na Paulista, às 15h! Confirme: https:…","RT @MidiaNINJA: #SP Against the PEC55 For the Fear Out! For the Democratic Freedoms!   Day 27 (gift), Act at Paulista, at 3pm! Verify: https: ..."
