"pt","en" 
"PEC 241 – O QUE ESPERAR DE SUA APROVAÇÃO? #pec241 #pec55 https://t.co/pvcipogbKG","PEC 241 - WHAT TO EXPECT FROM YOUR APPROVAL? # Pec241 # pec55 https://t.co/pvcipogbKG"
"#pec241 #pec55 https://t.co/sVabZdAha9","# Pec241 # pec55 https://t.co/sVabZdAha9"
"RT @ptbrasiI: Senadores pedem o arquivamento da #PEC55 por violação à Constituição. https://t.co/jwrCzYk3bU","RT @ptbrasiI: Senators request the filing of # PEC55 for violation of the Constitution. Https://t.co/jwrCzYk3bU"
"RT @ufmgeducativa: Professores da #UFMG entram de greve a partir do dia 16 contra #PEC55 #PEC241: https://t.co/5Ig82u9iTE. #Manifestação #G…","RT @Freeducation: Teachers of #UFMG go on strike from day 16 against # PEC55 # PEC241: https://t.co/5Ig82u9iTE. Reply with quote"
"Senadores pedem o arquivamento da #PEC55 por violação à Constituição. https://t.co/jwrCzYk3bU","Senators request the filing of # PEC55 for violation of the Constitution. Https://t.co/jwrCzYk3bU"
"#UFMG apoia a continuidade das manifestações! #Ocupatudo #ForaTemer #Pec55 https://t.co/ijmpKjzBlt","#UFMG supports the continuity of the demonstrations! #Ocupatudo #ForaTemer # Pec55 https://t.co/ijmpKjzBlt"
"Senadores pedem o arquivamento da #PEC55 por violação à Constituição. https://t.co/UCsmemEyF1","Senators request the filing of # PEC55 for violation of the Constitution. Https://t.co/UCsmemEyF1"
"\\Posso pressentir o perigo e o caos\\"" com essa #PEC55 (antiga #PEC241). #NãoàPECDoFimdoMundo""","\\ I can sense the danger and the chaos \\ ""with this # PEC55 (old # PEC241). # NoPECDoFimdoWorld"""
"RT @sandraselmadere: O Brasil para é exige NÃO à PEC55. Por nenhum direito a menos! Supermercado em Brasília na greve geral, hoje, 11/11. h…","RT @sandraselmadere: Brazil for is requires NO to PEC55. For no right to less! Supermarket in Brasilia in the general strike, today, 11/11. H…"
"RT @RogerioCorreia_: Aprovamos na Com de Educação da @assembleiamg um requerimento que envia aos senadores mineiros resumo das discussões s…","RT @RogerioCorreia_: We approve in the Com of Education of @assembleiamg an application that sends to the senators miners summary of the discussions s ..."
"Audiência Pública sobre os impactos da PEC55 https://t.co/InT8lBczB8","Public Hearing on the impacts of PEC55 https://t.co/InT8lBczB8"
"Em instantes Audiência Pública sobre os impactos da PEC55. https://t.co/4yB0UlJ0xh","At the time Public Hearing on the impacts of the SGP55. Https://t.co/4yB0UlJ0xh"
"Diario Dilma - by Angela Daily já saiu! https://t.co/AHQi9ZT2k4 Graças a @governo_rs @govroraima #governodetodosnós #pec55","Daily Dilma - by Angela Daily already left! Https://t.co/AHQi9ZT2k4 Thanks @governo_rs @govroraima # gobernodetodosnós # pec55"
"DIREITOS HUMANOS O CARAMBA... QUEBRAR PEDRA JÁ #direitoshumanos #HumanRights #cabral #LavaJato #PEC55 #garotinho… https://t.co/RxDCZeS3JA","HUMAN RIGHTS THE CARAMBA ... BREAKING STONE NOW #humanRights #cabral #LavaJato # PEC55 # little boy ... https://t.co/RxDCZeS3JA"
"RT @CheZeGuevara: 67% das pessoas pesquisadas são contra a PEC 241/PEC55 #PecDoFimDoMundo a #PecDaMorte https://t.co/JSZ7lPD43y","RT @CheZeGuevara: 67% of people surveyed are against PEC 241 / PEC55 #PecDoFimDoMundo a #PecDaMorte https://t.co/JSZ7lPD43y"
"Quer falar de política no tt, mais n sabe nem explicar a pec55","Want to talk about politics in tt, but do not know or explain the pec55"
"O que o Senado fez esta semana? Início do exame da #PEC55 e revisão de \\supersalários\\"" são destaques  https://t.co/P3f5e6FosS""","What did the Senate do this week? Beginning of exam # PEC55 and revision of \\ supersalarios \\ ""are highlights https://t.co/P3f5e6FosS"""
"Ação da #PM em manifestação de estudantes e #ocupações contra a #PECdaMorte #PEC55 é questionada na #ALMG
Ao vivo:… https://t.co/SpgurG12sN","#PM action in student demonstration and # occupations against #PECdaMorte # PEC55 is questioned in #ALMG  Live: ... https://t.co/SpgurG12sN"
"The latest  C@rlinhosn@t ! https://t.co/ULVvJzJGAa Thanks to @FluminenseFC @Coritiba #mprn #pec55","Latest C @ rlinhosn @ t! Https://t.co/ULVvJzJGAa Thanks to @FluminenseFC @Coritiba #mprn # pec55"
"@lenacasagrande @MichelTemer claro que está dotada de informações pouco críticas e colaborativas, vou pra rua contra a pec55","@lenacasagrande @MichelTemer of course it is endowed with uncritical and collaborative information, I go to the street against the pec55"
"Estudantes e PM entram em confronto em manifestação na UFMG - Gerais - Estado de Minas https://t.co/UkNiudqRTF não dá folga não PM. #PEC55","Students and PM confront in demonstration at UFMG - Gerais - Estado de Minas https://t.co/UkNiudqRTF does not give non slack PM. # PEC55"
"Enfrentamento entre PM, estudantes e professores em ato contra #PEC55 #PEC241 na entrada do campus Pampulha #UFMG:… https://t.co/ONjjSUS2H8","Confrontation between PM, students and teachers in action against # PEC55 # PEC241 at the entrance of the Pampulha campus #UFMG: ... https://t.co/ONjjSUS2H8"
"Para aprovar PEC, Temer volta a fazer lobby em jantar 
https://t.co/WAhnpOmwhv
#sinssp #PEC55 https://t.co/nTo6GSHXOk","To approve PEC, Temer again lobbies dinner  Https://t.co/WAhnpOmwhv  #sinssp # PEC55 https://t.co/nTo6GSHXOk"
"RT @ptbrasiI: Centrais Sindicais e movimentos sociais se organizam para ir até Brasília na votação em segundo turno da #PEC55. https://t.co…","RT @ptbrasiI: Trade Unions and social movements organize to go to Brasília in the second round vote of # PEC55. Https: //t.co..."
"A #PEC55 do Teto dos Gastos passa por segunda sessão de discussão. Faltam 3 antes da primeira votação https://t.co/LgISZfRwKI","The # PEC55 of the Spending Ceiling goes through the second discussion session. 3 left before the first vote https://t.co/LgISZfRwKI"
"The latest Notícias! https://t.co/SuZJazRQcl Thanks to @OficialJBr @lilian_tahan #pec55 #futebolinternacional","The latest News! Https://t.co/SuZJazRQcl Thanks to @OficialJBr @lilian_tahan # pec55 #futebolinternacional"
"RT @brasildamudanca: Com a #PEC55, o #SUS poderá ser sucateado e o reajuste do salário mínimo só poderá ser feito com base na inflação http…","RT @brasildamudanca: With # PEC55, #SUS can be scrapped and the minimum wage readjustment can only be made based on http inflation ..."
"@silva_deel não sei se esse link aparece na minha postagem anterior, mas ele faz considerações mt assertivas #pec55 https://t.co/5d0CfmxcXD","@silva_deel I do not know if this link appears in my previous post, but it does mt assertive considerations # pec55 https://t.co/5d0CfmxcXD"
"RT @afnsca_: AÔ PM 
#FORATEMER #PEC55 #PEC241 #NAOAPEC #OCUPATUDO https://t.co/LTReX5J828","RT @afnsca_: AÔ PM  #FORATEMER # PEC55 # PEC241 #NAOAPEC #OCUPATUDO https://t.co/LTReX5J828"
"Aprovamos na Com de Educação da @assembleiamg um requerimento que envia aos senadores mineiros resumo das discussõe… https://t.co/rXtdaFfBdx","We approve in the Education Committee @assembleiamg an application that sends to the senators miners summary of the discussions ... https://t.co/rXtdaFfBdx"
"AÔ PM 
#FORATEMER #PEC55 #PEC241 #NAOAPEC #OCUPATUDO https://t.co/LTReX5J828","Hello mr  #FORATEMER # PEC55 # PEC241 #NAOAPEC #OCUPATUDO https://t.co/LTReX5J828"
"Centrais Sindicais e movimentos sociais se organizam para ir até Brasília na votação em segundo turno da #PEC55. https://t.co/KDArmKIg9N","Central Trade Unions and social movements organize to go to Brasília in the second round vote of # PEC55. Https://t.co/KDArmKIg9N"
"Centrais Sindicais e movimentos sociais se organizam para ir até Brasília na votação em segundo turno da #PEC55. https://t.co/TzxKRqCREQ","Central Trade Unions and social movements organize to go to Brasília in the second round vote of # PEC55. Https://t.co/TzxKRqCREQ"
"Ocupações na UnB: vivenciando a dimensão política no âmbito acadêmico #OcupaUNB #pec241 #pec55 https://t.co/bktDVHUgXF","Occupations in UnB: experiencing the political dimension in the academic scope #OcupaUNB # pec241 # pec55 https://t.co/bktDVHUgXF"
"... e ainda Daniel Teles Barbosa, defensor público federal da @DPUCeara. Seguimos até 12h30, ao vivo, na @universitariafm #PEC55","... and Daniel Teles Barbosa, the federal public defender of @DPUCeara. We followed until 12.30, live, at @universitariafm # PEC55"
"Senadores LindbergFarias, vanessasenadora e humbertocostapt vão ao STF contra a #PEC55. https://t.co/jwrCzYk3bU","Senators LindbergFarias, vanessasenadora and humbertocostapt are going to the STF against # PEC55. Https://t.co/jwrCzYk3bU"
"Senadores @LindbergFarias, @vanessasenadora e @humbertocostapt vão ao STF contra a #PEC55. https://t.co/UCsmemEyF1","Senators @LindbergFarias, @vanessasenadora and @humbertocostapt are going to the STF against # PEC55. Https://t.co/UCsmemEyF1"
"@brasile4 O circo muda o foco da mídia ,#PECdofimdomundo #PEC55 rolando
solto no Senado.Vai ser aprovada e o povo?
Ladrão tem que devolver $","@ Brasil4 The circus changes the focus of the media, # PECdofimdomundo # PEC55 rolling  Released in the Senate. Will it be approved and the people?  Thief has to give back $"
"RT @ProfLucasNonato: @mendoncafilho imaginem com a PEC55 esse índice será bem menor que 11%","RT @ProfLucasNonato: @mendoncafilho imagine with PEC55 this index will be well below 11%"
"Fátima Bezerra protesta contra ‘tramitação açodada’ da PEC do Teto de Gastos https://t.co/BbAbXOBbO6 #PEC55... https://t.co/zeCkz1IpSo","Fátima Bezerra protests against 'pass-through' of the PEC of the Ceiling of Expenses https://t.co/BbAbXOBbO6 # PEC55 ... https://t.co/zeCkz1IpSo"
"Fátima Bezerra protesta contra ‘tramitação açodada’ da PEC do Teto de Gastos https://t.co/BbAbXOBbO6 #PEC55 #PECdoTeto #Senado","Fátima Bezerra protests against 'passable processing' of the PEC of the Ceiling of Expenses https://t.co/BbAbXOBbO6 # PEC55 #PECdoTeto #Senado"
"Fátima Bezerra protesta contra ‘tramitação açodada’ da PEC do Teto de Gastos https://t.co/3OjHziwuU4 #PEC55 #PECdoTeto #Senado","Fátima Bezerra protests against 'passable processing' of the PEC of the Ceiling of Expenses https://t.co/3OjHziwuU4 # PEC55 #PECdoTeto #Senado"
"Fátima Bezerra protesta contra ‘tramitação açodada’ da PEC do Teto de Gastos https://t.co/Ywcoje4UrU #PEC55 #PECdoTeto #Senado","Fátima Bezerra protests against 'pass-through' of the PEC of the Ceiling of Expenses https://t.co/Ywcoje4UrU # PEC55 #PECdoTeto #Senado"
"Fátima Bezerra protesta contra ‘tramitação açodada’ da PEC do Teto de Gastos https://t.co/Fz9VOSPEOv #PEC55 #PECdoTeto #Senado","Fátima Bezerra protests against 'pass-through' of the PEC of the Ceiling of Expenses https://t.co/Fz9VOSPEOv # PEC55 #PECdoTeto #Senado"
"Fátima Bezerra protesta contra ‘tramitação açodada’ da PEC do Teto de Gastos https://t.co/95vKd4Y8Br #PEC55 #PECdoTeto #Senado","Fátima Bezerra protests against 'pass-through' of the PEC of the Ceiling of Expenses https://t.co/95vKd4Y8Br # PEC55 #PECdoTeto #Senado"
"@mendoncafilho imaginem com a PEC55 esse índice será bem menor que 11%","@mendoncafilho imagine with PEC55 this index will be well below 11%"
"Um jovem casal decidiu criar uma pec55 para suas despesas, assim durante vinte anos engessaram suas despesas a um... https://t.co/qI2mp7dknt","A young couple decided to create a pec55 for their expenses, so for twenty years they have plastered their expenses to a ... https://t.co/qI2mp7dknt"
"Um jovem casal decidiu criar uma pec55 para suas despesas, assim durante vinte anos engessaram suas despesas a um... https://t.co/ntisPBYyxa","A young couple decided to create a pec55 for their expenses, so for twenty years they have plastered their expenses to a ... https://t.co/ntisPBYyxa"
"#RetomarACidadeEh aguentar chuva e bala de borracha da PM durante ato pacífico em BH contra a #Pec55. #OcupaTudo… https://t.co/VXetLvi9lP","#RetreatAChility To withstand rain and rubber bullet of PM during peaceful act in BH against # Pec55. # OccupyType ... https://t.co/VXetLvi9lP"
"Câmara Municipal de Natal discute resistência à PEC 55.Nosso mandato realizou essa Audiência Pública. https://t.co/LvJFkpJYql #PEC55","Câmara Municipal de Natal discusses resistance to PEC 55. Our mandate held this Public Hearing. Https://t.co/LvJFkpJYql # PEC55"
"#RetomarACidadeEh fazer como os secundaristas de Belo Horizonte, que trancaram 6 vias públicas em ato pacífico cont… https://t.co/3ElJj1Drlr","#RetomarACidadeEh do as the Belo Horizonte high school students, who have locked 6 public roads in a peaceful act ... https://t.co/3ElJj1Drlr"
"Vou traçar um paralelo da PEC55 com o Titanic que todo mundo vai conseguir entender. Acompanhe.","I'll draw a parallel of PEC55 with the Titanic that everyone will be able to understand. Follow it."
"The latest  Diário Henrique Carvalho ! https://t.co/9fBbfJrXmo Thanks to @reporter_al @Schneider_Mcz @rodineicandeia #cartacapital #pec55","The latest Diary Henrique Carvalho! Https://t.co/9fBbfJrXmo Thanks to @reporter_al @Schneider_Mcz @rodineicandeia #cartacapital # pec55"
"RT @SenadoFederal: Tome nota: em 13 de dezembro devem ser concluídas as votações da #PEC55 (Tetos de Gastos) e da PEC do fim da reeleição.…","RT @SenadoFederal: Take note: on December 13, the votes of # PEC55 (Ceilings of Expenditures) and the PEC of the end of the reelection ..."
"PM - sempre ela - está reprimindo manifestantes contra a PEC55 na portaria da UFMG com bomba de efeito moral.","PM - always she - is suppressing demonstrators against PEC55 in the UFMG concierge with bomb of moral effect."
"RT @MarivoneProf: #ForaTemer &lt; SHOW PRO POVO ESQUECER A #PEC55 ? &gt; Cabral é levado para Bangu; grupo festeja chegada com fogos https://t.co…","RT @MarivoneProf: #ForaTemer & lt; SHOW PRO PEOPLE FORGOT A # PEC55? & Gt; Cabral is taken to Bangu; Group celebrates arrival with fireworks https: //t.co..."
"RT @lidicedamata: Confira na @TribunadaBahia o que senadores baianos dizem sobre #PEC55!
https://t.co/FgD49ITu3h @ottoalencar","RT @lidicedamata: Check out @BasiaTribune what Bahian senators say about # PEC55!  Https://t.co/FgD49ITu3h @ottoalencar"
"PEC do Teto dos Gastos passa por segunda sessão de discussão no Senado https://t.co/VjD5Dv8YTm #PECdoTetodosGastos #PecdoTeto PEC55","PEC of the Ceiling of Expenses passes for second session of discussion in the Senate https://t.co/VjD5Dv8YTm #PECdoTetodos Expenses #PecdoTeto PEC55"
"PEC do Teto dos Gastos passa por segunda sessão de discussão no Senado https://t.co/BbLyjLhdC2 #PECdoTetodosGastos #PecdoTeto PEC55","PEC of the Ceiling of Expenses passes for second session of discussion in the Senate https://t.co/BbLyjLhdC2 #PECdoTetodosGastos #PecdoTeto PEC55"
"PEC do Teto dos Gastos passa por segunda sessão de discussão no Senado https://t.co/i4azjVz51K #PECdoTetodosGastos #PecdoTeto PEC55","PEC of Ceiling of Expenses passes for second session of discussion in the Senate https://t.co/i4azjVz51K #PECdoTetodosGastos #PecdoTeto PEC55"
"PEC do Teto dos Gastos passa por segunda sessão de discussão no Senado https://t.co/A38E5coxzA #PECdoTetodosGastos #PecdoTeto PEC55","PEC of the Ceiling of Expenses passes for second session of discussion in the Senate https://t.co/A38E5coxzA #PECdoTetodosGastos #PecdoTeto PEC55"
"PEC do Teto dos Gastos passa por segunda sessão de discussão no Senado https://t.co/1dLcKVBNdi #PECdoTetodosGastos #PecdoTeto PEC55","PEC of the Ceiling of the Expenses passes for second session of discussion in the Senate https://t.co/1dLcKVBNdi #PECdoTetodosGastos #PecdoTeto PEC55"
"Confira na @TribunadaBahia o que senadores baianos dizem sobre #PEC55!
https://t.co/FgD49ITu3h @ottoalencar","Check out @BasiaTribune what Bahian senators say about # PEC55!  Https://t.co/FgD49ITu3h @ottoalencar"
